listing_id,price,nbhood_full,State
19829390,210,Manhattan, Theater District
19829879,260,Brooklyn, Williamsburg
19829900,99,Brooklyn, Bensonhurst
19830008,125,Manhattan, East Village
19830557,80,Brooklyn, Williamsburg
19830759,48,Brooklyn, Borough Park
19836734,135,Manhattan, Upper East Side
19837851,103,Brooklyn, East Flatbush
19838917,110,Queens, Queens Village
19841625,125,Manhattan, Upper East Side
19841837,129,Manhattan, Hell's Kitchen
19842557,129,Manhattan, Hell's Kitchen
19843040,129,Manhattan, Hell's Kitchen
19843398,190,Manhattan, Upper West Side
19845074,60,Manhattan, Harlem
19845373,89,Brooklyn, Kensington
19845637,75,Brooklyn, Williamsburg
19847065,187,Manhattan, Upper West Side
19847790,160,Brooklyn, East Flatbush
19848191,90,Brooklyn, Crown Heights
19848536,48,Queens, Ridgewood
19850113,45,Brooklyn, Kensington
19853102,90,Brooklyn, Brownsville
19859156,55,Brooklyn, Williamsburg
19860903,124,Brooklyn, Bedford-Stuyvesant
19861088,120,Manhattan, Harlem
19867655,200,Brooklyn, Williamsburg
19867930,80,Bronx, City Island
19874046,150,Queens, Kew Gardens
19876641,210,Brooklyn, Williamsburg
19878366,33,Staten Island, St. George
19884639,42,Brooklyn, Cypress Hills
19885344,87,Manhattan, Washington Heights
19886609,45,Bronx, Parkchester
19887405,150,Brooklyn, Boerum Hill
19887942,170,Brooklyn, Bedford-Stuyvesant
19888160,75,Brooklyn, Bushwick
19888622,200,Brooklyn, Crown Heights
19891174,49,Brooklyn, Windsor Terrace
19891590,99,Brooklyn, Windsor Terrace
19891602,120,Brooklyn, Bedford-Stuyvesant
19892549,250,Manhattan, Harlem
19893872,99,Manhattan, Washington Heights
19894567,42,Brooklyn, Cypress Hills
19894733,90,Brooklyn, Crown Heights
19898570,40,Queens, Rego Park
19902776,200,Manhattan, East Harlem
19904670,107,Brooklyn, Bedford-Stuyvesant
19906460,225,Manhattan, Upper West Side
19906528,27,Brooklyn, Bedford-Stuyvesant
19906578,101,Brooklyn, Williamsburg
19907176,255,Manhattan, Upper West Side
19907609,320,Manhattan, Upper West Side
19908088,199,Manhattan, Financial District
19910952,135,Staten Island, Randall Manor
19911620,150,Manhattan, Upper West Side
19911921,160,Manhattan, East Village
19912065,95,Brooklyn, Sheepshead Bay
19912256,250,Brooklyn, Williamsburg
19912495,150,Manhattan, Little Italy
19913070,95,Brooklyn, Bedford-Stuyvesant
19913191,280,Manhattan, Hell's Kitchen
19915204,59,Queens, Ditmars Steinway
19915657,55,Queens, Ditmars Steinway
19915939,60,Queens, Ditmars Steinway
19919747,199,Manhattan, Hell's Kitchen
19923041,79,Brooklyn, Gowanus
19923377,65,Brooklyn, Williamsburg
19924521,85,Brooklyn, Bushwick
19925397,250,Bronx, Mount Hope
19929279,250,Brooklyn, Clinton Hill
19929723,34,Staten Island, Concord
19930489,35,Staten Island, Concord
19930835,33,Staten Island, Concord
19931069,130,Manhattan, Hell's Kitchen
19932387,60,Queens, Bellerose
19940173,219,Manhattan, Upper East Side
19942348,200,Manhattan, Financial District
19943029,160,Brooklyn, Bedford-Stuyvesant
19943741,350,Manhattan, Nolita
19944880,175,Brooklyn, Williamsburg
19945327,105,Manhattan, Midtown
19945408,160,Manhattan, Hell's Kitchen
19946195,97,Brooklyn, Park Slope
19948618,130,Manhattan, Hell's Kitchen
19949138,149,Brooklyn, Columbia St
19949634,200,Brooklyn, Greenpoint
19951170,78,Brooklyn, Crown Heights
19951620,214,Brooklyn, Prospect-Lefferts Gardens
19951681,65,Queens, Astoria
19952747,45,Queens, Ditmars Steinway
19952847,95,Brooklyn, East Flatbush
19954751,111,Manhattan, Hell's Kitchen
19960507,145,Brooklyn, Red Hook
19963733,585,Brooklyn, Brooklyn Heights
19964070,180,Brooklyn, Williamsburg
19964109,40,Brooklyn, East New York
19964262,40,Brooklyn, East New York
19964343,56,Brooklyn, East Flatbush
19964849,795,Manhattan, Upper East Side
19965684,135,Queens, Astoria
19967115,80,Queens, Astoria
19968221,298,Brooklyn, Gowanus
19968388,55,Manhattan, Washington Heights
19969420,87,Manhattan, Financial District
19970216,115,Manhattan, Lower East Side
19970249,50,Brooklyn, Williamsburg
19970764,449,Manhattan, Lower East Side
19974905,26,Bronx, Parkchester
19979892,130,Brooklyn, Sheepshead Bay
19981649,239,Manhattan, East Village
19981671,84,Queens, Long Island City
19981877,44,Manhattan, East Harlem
19981889,100,Manhattan, Harlem
19982386,500,Manhattan, Chelsea
19983575,46,Manhattan, East Harlem
19984925,41,Manhattan, East Harlem
19985425,114,Brooklyn, Crown Heights
19986637,57,Queens, Elmhurst
19991488,40,Brooklyn, Bedford-Stuyvesant
19993084,60,Brooklyn, Bedford-Stuyvesant
19993470,137,Manhattan, NoHo
19996830,33,Brooklyn, Prospect-Lefferts Gardens
19998689,150,Queens, Astoria
19998918,197,Manhattan, Upper East Side
19999527,65,Bronx, East Morrisania
20000184,50,Brooklyn, Bushwick
20000290,200,Brooklyn, Flatbush
20001006,60,Brooklyn, Crown Heights
20001157,399,Brooklyn, Crown Heights
20006934,279,Manhattan, Hell's Kitchen
20008527,51,Manhattan, East Harlem
20011863,47,Brooklyn, Flatlands
20013255,99,Manhattan, Upper West Side
20013531,60,Brooklyn, Bushwick
20014072,29,Bronx, Morris Park
20014879,70,Manhattan, Inwood
20014895,198,Manhattan, East Village
20016090,152,Brooklyn, Bedford-Stuyvesant
20016493,1795,Manhattan, NoHo
20017121,135,Brooklyn, Bedford-Stuyvesant
20017161,69,Brooklyn, Prospect-Lefferts Gardens
20017584,55,Brooklyn, Bedford-Stuyvesant
20017753,45,Brooklyn, Bedford-Stuyvesant
20022549,37,Queens, Corona
20026248,275,Queens, Arverne
20026598,150,Brooklyn, Bushwick
20026998,200,Brooklyn, Bedford-Stuyvesant
20028846,230,Manhattan, Chelsea
20030871,70,Brooklyn, Williamsburg
20031027,275,Manhattan, East Village
20031965,268,Queens, Forest Hills
20033157,82,Manhattan, Midtown
20034180,89,Brooklyn, Canarsie
20034244,59,Staten Island, Tompkinsville
20035645,69,Queens, Forest Hills
20044802,75,Brooklyn, Canarsie
20047896,158,Brooklyn, Clinton Hill
20049857,299,Manhattan, Upper West Side
20053253,120,Brooklyn, Bedford-Stuyvesant
20053839,150,Brooklyn, Greenpoint
20054294,175,Manhattan, East Village
20054438,80,Queens, Astoria
20055242,100,Brooklyn, East New York
20055311,75,Staten Island, West Brighton
20056034,110,Queens, Astoria
20057317,110,Queens, Astoria
20057450,80,Brooklyn, Sunset Park
20058138,280,Manhattan, Hell's Kitchen
20067361,50,Brooklyn, Bedford-Stuyvesant
20070187,200,Brooklyn, Crown Heights
20070296,1095,Brooklyn, Brooklyn Heights
20070549,56,Brooklyn, Kensington
20073959,99,Brooklyn, Crown Heights
20075554,199,Brooklyn, Crown Heights
20082404,65,Brooklyn, Windsor Terrace
20085006,249,Brooklyn, East New York
20085472,34,Brooklyn, Bushwick
20089288,38,Brooklyn, Cypress Hills
20089597,179,Manhattan, Midtown
20089645,40,Queens, Richmond Hill
20089962,45,Brooklyn, Sheepshead Bay
20092176,50,Queens, Forest Hills
20092506,70,Manhattan, East Harlem
20111316,50,Brooklyn, Bedford-Stuyvesant
20111383,60,Queens, Astoria
20115612,60,Manhattan, East Harlem
20118160,53,Brooklyn, Sheepshead Bay
20119649,129,Brooklyn, Crown Heights
20120690,250,Brooklyn, Williamsburg
20120848,99,Manhattan, Gramercy
20120907,120,Queens, Astoria
20121308,120,Manhattan, Upper West Side
20124372,40,Bronx, Mott Haven
20127311,49,Queens, Ridgewood
20130471,60,Brooklyn, Bedford-Stuyvesant
20131833,500,Manhattan, Chelsea
20133468,75,Bronx, East Morrisania
20134321,150,Brooklyn, Williamsburg
20134453,120,Manhattan, East Village
20134851,165,Brooklyn, Bushwick
20135169,120,Manhattan, Washington Heights
20135361,275,Brooklyn, Downtown Brooklyn
20135558,130,Queens, Jamaica
20136121,90,Staten Island, Midland Beach
20136828,105,Staten Island, Midland Beach
20136870,190,Manhattan, Upper West Side
20137576,69,Brooklyn, Vinegar Hill
20138516,100,Brooklyn, East Flatbush
20139305,121,Brooklyn, Prospect Heights
20139611,95,Brooklyn, Brighton Beach
20141920,389,Brooklyn, Bedford-Stuyvesant
20147628,150,Brooklyn, Windsor Terrace
20148616,190,Manhattan, Upper West Side
20149300,199,Brooklyn, Crown Heights
20151455,40,Queens, Ditmars Steinway
20153406,69,Manhattan, Kips Bay
20154569,333,Manhattan, Midtown
20155633,50,Queens, Flushing
20155838,60,Queens, Sunnyside
20155864,150,Queens, Arverne
20156382,89,Brooklyn, East Flatbush
20163695,115,Queens, Rego Park
20163793,100,Queens, Richmond Hill
20164923,60,Brooklyn, Clinton Hill
20165918,40,Queens, East Elmhurst
20166644,200,Manhattan, Nolita
20170372,78,Queens, Ridgewood
20170965,65,Brooklyn, Bedford-Stuyvesant
20171018,55,Brooklyn, Williamsburg
20171179,63,Manhattan, Harlem
20171270,43,Queens, Flushing
20171599,72,Bronx, Westchester Square
20171625,199,Queens, Sunnyside
20173075,90,Brooklyn, Bedford-Stuyvesant
20173308,55,Queens, Woodhaven
20173972,80,Brooklyn, Bedford-Stuyvesant
20175117,125,Manhattan, Upper East Side
20175580,174,Manhattan, Hell's Kitchen
20176000,45,Bronx, Williamsbridge
20177584,115,Brooklyn, Greenpoint
20183458,130,Manhattan, Harlem
20183579,63,Queens, Jamaica
20183883,275,Manhattan, Hell's Kitchen
20184035,130,Manhattan, Harlem
20185035,43,Brooklyn, Greenpoint
20187293,83,Brooklyn, East New York
20187779,40,Queens, Richmond Hill
20189290,68,Brooklyn, Bedford-Stuyvesant
20190740,150,Brooklyn, Bedford-Stuyvesant
20191216,105,Manhattan, Upper East Side
20191991,150,Brooklyn, Bedford-Stuyvesant
20192860,98,Queens, Sunnyside
20194342,185,Manhattan, East Harlem
20194665,39,Queens, Ditmars Steinway
20194791,65,Queens, Sunnyside
20194913,60,Queens, Fresh Meadows
20194954,170,Brooklyn, Bedford-Stuyvesant
20195496,60,Brooklyn, Bedford-Stuyvesant
20196339,50,Queens, South Ozone Park
20202971,175,Manhattan, Murray Hill
20203086,90,Brooklyn, Prospect-Lefferts Gardens
20203433,196,Brooklyn, South Slope
20204527,70,Queens, Sunnyside
20204751,899,Manhattan, SoHo
20205846,78,Queens, Sunnyside
20206733,55,Brooklyn, Williamsburg
20208354,60,Brooklyn, Bedford-Stuyvesant
20208787,45,Brooklyn, Bushwick
20209878,120,Brooklyn, Crown Heights
20211737,50,Brooklyn, Bushwick
20212707,68,Manhattan, Washington Heights
20213045,300,Brooklyn, Williamsburg
20213659,89,Queens, Howard Beach
20213973,62,Queens, Ditmars Steinway
20214413,100,Brooklyn, Bedford-Stuyvesant
20215712,300,Manhattan, West Village
20216170,83,Brooklyn, Greenpoint
20218990,118,Queens, East Elmhurst
20223927,92,Brooklyn, Greenpoint
20224936,99,Brooklyn, Greenpoint
20227210,124,Brooklyn, Prospect Heights
20227428,45,Queens, Little Neck
20228284,147,Manhattan, Harlem
20230482,99,Queens, St. Albans
20231046,157,Brooklyn, Bushwick
20231900,250,Brooklyn, Flatbush
20231901,175,Manhattan, Greenwich Village
20232745,45,Bronx, Bronxdale
20233308,80,Manhattan, Washington Heights
20234416,217,Brooklyn, Williamsburg
20234674,129,Manhattan, Upper East Side
20235849,126,Manhattan, Upper East Side
20242938,59,Brooklyn, Brownsville
20245577,140,Manhattan, Upper West Side
20249492,600,Manhattan, Flatiron District
20253164,85,Queens, Sunnyside
20253237,150,Manhattan, Harlem
20257357,149,Brooklyn, Columbia St
20257840,120,Manhattan, Upper East Side
20263109,200,Manhattan, Financial District
20264224,50,Brooklyn, Crown Heights
20265425,100,Brooklyn, Bensonhurst
20265742,250,Brooklyn, Bedford-Stuyvesant
20267865,45,Queens, Sunnyside
20269650,300,Manhattan, Hell's Kitchen
20271739,225,Brooklyn, Gowanus
20274278,78,Brooklyn, Sheepshead Bay
20275223,49,Brooklyn, Flatlands
20275670,130,Manhattan, Hell's Kitchen
20277166,115,Brooklyn, Flatbush
20278421,45,Brooklyn, Bedford-Stuyvesant
20279672,70,Brooklyn, Bedford-Stuyvesant
20279823,105,Queens, Maspeth
20282957,120,Queens, Flushing
20283433,55,Brooklyn, Williamsburg
20284068,110,Brooklyn, Crown Heights
20284463,60,Manhattan, Harlem
20284711,130,Manhattan, Hell's Kitchen
20285167,115,Manhattan, Hell's Kitchen
20286743,55,Queens, Elmhurst
20286744,55,Brooklyn, Crown Heights
20291879,150,Brooklyn, Bedford-Stuyvesant
20296968,164,Manhattan, Hell's Kitchen
20299266,325,Manhattan, West Village
20300137,140,Manhattan, East Village
20303322,66,Brooklyn, Kensington
20304193,66,Brooklyn, Kensington
20304291,95,Manhattan, East Harlem
20304654,115,Manhattan, Lower East Side
20305451,200,Brooklyn, Park Slope
20306155,84,Queens, Rosedale
20306217,62,Queens, Rosedale
20306746,62,Queens, Rosedale
20308615,155,Bronx, Longwood
20308927,400,Brooklyn, Park Slope
20309089,90,Brooklyn, Bay Ridge
20309202,90,Manhattan, Battery Park City
20309353,75,Brooklyn, Williamsburg
20319662,72,Brooklyn, Crown Heights
20323803,90,Manhattan, Lower East Side
20325356,615,Manhattan, Greenwich Village
20325804,180,Manhattan, Financial District
20326252,80,Queens, St. Albans
20326395,90,Brooklyn, Greenpoint
20330822,219,Manhattan, Upper West Side
20331226,150,Manhattan, Harlem
20331995,65,Queens, Richmond Hill
20332555,239,Manhattan, Theater District
20332842,110,Manhattan, Hell's Kitchen
20333471,0,Bronx, East Morrisania
20333831,150,Brooklyn, Bedford-Stuyvesant
20337158,45,Queens, Corona
20346887,55,Manhattan, Washington Heights
20353880,63,Brooklyn, Columbia St
20355471,120,Brooklyn, Greenpoint
20356040,82,Manhattan, East Harlem
20356506,139,Manhattan, Hell's Kitchen
20356797,110,Queens, Ozone Park
20356865,60,Brooklyn, Williamsburg
20356917,70,Manhattan, Harlem
20357796,69,Manhattan, East Harlem
20362385,51,Queens, Elmhurst
20363178,50,Brooklyn, Brownsville
20363207,273,Manhattan, Hell's Kitchen
20364111,212,Manhattan, Midtown
20364240,54,Brooklyn, Crown Heights
20365504,170,Brooklyn, Carroll Gardens
20379446,85,Brooklyn, Bedford-Stuyvesant
20385039,79,Brooklyn, East New York
20385467,70,Bronx, Westchester Square
20387244,119,Brooklyn, East New York
20387644,120,Brooklyn, Fort Hamilton
20387815,71,Manhattan, Harlem
20388056,170,Manhattan, Gramercy
20390763,50,Manhattan, Harlem
20392393,129,Manhattan, Kips Bay
20393120,99,Manhattan, East Harlem
20395432,144,Brooklyn, Williamsburg
20395608,55,Bronx, East Morrisania
20395737,170,Brooklyn, Bedford-Stuyvesant
20403568,125,Brooklyn, Greenpoint
20405148,105,Manhattan, Midtown
20405868,85,Brooklyn, Fort Hamilton
20405958,300,Manhattan, Upper West Side
20406102,150,Manhattan, Gramercy
20406627,80,Queens, Jackson Heights
20406982,75,Brooklyn, Borough Park
20407916,300,Brooklyn, Williamsburg
20409753,69,Manhattan, East Village
20412884,409,Manhattan, Midtown
20417878,38,Brooklyn, Crown Heights
20418684,185,Manhattan, East Village
20420311,50,Brooklyn, Bushwick
20420499,75,Brooklyn, Fort Greene
20424288,250,Manhattan, SoHo
20425060,50,Brooklyn, Bedford-Stuyvesant
20425579,250,Manhattan, Hell's Kitchen
20425764,295,Queens, Long Island City
20426726,75,Brooklyn, Canarsie
20427684,45,Queens, Corona
20433620,170,Manhattan, Midtown
20433673,80,Manhattan, SoHo
20435636,80,Brooklyn, Greenpoint
20436075,45,Queens, Douglaston
20436117,120,Brooklyn, Williamsburg
20437233,70,Bronx, Claremont Village
20440432,85,Manhattan, Harlem
20440757,80,Brooklyn, East Flatbush
20445845,255,Brooklyn, Williamsburg
20451100,65,Manhattan, Harlem
20454481,100,Bronx, Kingsbridge
20457624,60,Queens, Astoria
20459741,66,Brooklyn, East Flatbush
20459818,165,Brooklyn, Bedford-Stuyvesant
20466016,100,Queens, Flushing
20467141,90,Manhattan, Harlem
20469195,144,Manhattan, East Village
20474033,210,Brooklyn, Greenpoint
20476397,350,Manhattan, Greenwich Village
20476779,68,Staten Island, St. George
20479197,60,Queens, Astoria
20479960,60,Queens, Forest Hills
20480431,110,Brooklyn, East Flatbush
20480983,69,Bronx, Concourse
20482130,59,Brooklyn, Clinton Hill
20482151,200,Manhattan, Hell's Kitchen
20483744,120,Manhattan, Hell's Kitchen
20485253,95,Manhattan, Financial District
20493318,60,Brooklyn, East New York
20494672,295,Brooklyn, Park Slope
20497487,226,Manhattan, Hell's Kitchen
20498653,40,Brooklyn, Bushwick
20499320,125,Manhattan, Harlem
20499692,245,Manhattan, Chelsea
20501156,65,Brooklyn, East New York
20503833,77,Manhattan, Upper West Side
20506481,195,Manhattan, Chelsea
20511790,99,Queens, Queens Village
20515035,75,Manhattan, Harlem
20516112,89,Brooklyn, Williamsburg
20517554,265,Manhattan, Nolita
20518193,400,Brooklyn, Crown Heights
20518456,160,Manhattan, Financial District
20521505,105,Brooklyn, Crown Heights
20522061,495,Manhattan, Flatiron District
20523741,34,Brooklyn, Cypress Hills
20523843,0,Brooklyn, Bushwick
20524177,85,Manhattan, Upper East Side
20529328,70,Brooklyn, Bedford-Stuyvesant
20529760,70,Brooklyn, Bedford-Stuyvesant
20530264,60,Brooklyn, Bedford-Stuyvesant
20532190,300,Brooklyn, Brownsville
20535581,74,Brooklyn, Fort Greene
20541715,105,Bronx, Mount Hope
20542273,150,Brooklyn, Williamsburg
20542510,32,Staten Island, Concord
20547687,260,Manhattan, East Village
20552326,80,Queens, Jamaica
20553159,95,Manhattan, East Village
20557646,50,Manhattan, Harlem
20558461,44,Queens, Rego Park
20561751,38,Queens, Flushing
20565375,325,Manhattan, East Harlem
20566445,139,Brooklyn, Williamsburg
20570202,100,Brooklyn, East New York
20572271,55,Manhattan, Morningside Heights
20572472,275,Brooklyn, Fort Greene
20572801,79,Manhattan, East Harlem
20572848,40,Manhattan, Washington Heights
20573255,105,Brooklyn, Prospect Heights
20574057,64,Brooklyn, Brooklyn Heights
20580419,75,Brooklyn, East Flatbush
20581430,100,Bronx, Fordham
20581823,50,Bronx, Wakefield
20581903,49,Brooklyn, Brownsville
20583325,150,Manhattan, Murray Hill
20583443,300,Manhattan, Lower East Side
20583769,49,Brooklyn, Brownsville
20584207,245,Brooklyn, Crown Heights
20584333,60,Brooklyn, Bedford-Stuyvesant
20586070,275,Manhattan, Upper West Side
20586647,120,Manhattan, East Harlem
20587057,150,Brooklyn, Williamsburg
20587853,250,Manhattan, Financial District
20589695,120,Brooklyn, Greenpoint
20589880,115,Manhattan, Hell's Kitchen
20590180,47,Brooklyn, East Flatbush
20590523,150,Manhattan, Lower East Side
20590800,65,Brooklyn, Crown Heights
20591404,140,Manhattan, Hell's Kitchen
20591509,47,Brooklyn, East Flatbush
20597491,62,Queens, South Ozone Park
20599017,188,Manhattan, Lower East Side
20600357,44,Brooklyn, Flatbush
20604989,180,Brooklyn, Greenpoint
20605399,170,Brooklyn, Borough Park
20607819,172,Manhattan, East Harlem
20614820,145,Manhattan, Chinatown
20615932,74,Brooklyn, Bushwick
20616492,175,Manhattan, Greenwich Village
20616888,48,Brooklyn, East Flatbush
